39.11699983,-77.16868317,MCP2195001X,180003988,Montgomery County Police,Injury Crash,1/24/18 6:52,Maryland (State),FREDERICK RD,Municipality,KING FARM BLVD,,ROCKVILLE,,SAME DIR REAR END,CLEAR,DRY,DAWN,TRAFFIC SIGNAL,NONE DETECTED,,0E66D5B9-8D16-480A-A5B5-E10D9A81B1CA,Yes,NO APPARENT INJURY,N/A,OTHER DISTRACTION,MD,EEF4F235-4E72-45E8-99B5-F3648822C3A8,DISABLING,PASSENGER CAR,MOVING CONSTANT SPEED,39.11699983,-77.16868317,"(39.11699983, -77.16868317)"
39.10310676,-76.93365097,MCP9365000Y,180008970,Montgomery County Police,Property Damage Crash,2/21/18 9:42,US (State),COLUMBIA PIKE,County,BLACKBURN RD,,N/A,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,N/A,NONE DETECTED,,4613CDC2-F8B2-4122-9B4C-F4DF7546B34B,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,25A045DB-BBC0-415B-9792-07B801AC4A2F,FUNCTIONAL,(SPORT) UTILITY VEHICLE,STOPPED IN TRAFFIC LANE,39.10310676,-76.93365097,"(39.10310676, -76.93365097)"
39.00706667,-77.09771167,MCP30850011,180009953,Montgomery County Police,Property Damage Crash,2/26/18 15:46,Maryland (State),ROCKVILLE PIKE,County,CEDAR LA,,N/A,,SAME DIR REAR END,CLOUDY,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,2FBCA513-FA97-43CB-B181-A0B02D8E59E9,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,8A98E7B3-7543-48C3-997A-89B3A38BE728,FUNCTIONAL,(SPORT) UTILITY VEHICLE,STOPPED IN TRAFFIC LANE,39.00706667,-77.09771167,"(39.00706667, -77.09771167)"
39.11648906,-77.16016084,MCP31230009,180009474,Montgomery County Police,Property Damage Crash,2/23/18 18:40,County,DERWOOD RD,County,DERWOOD ST,,N/A,,SINGLE VEHICLE,CLEAR,WET,DARK NO LIGHTS,NO CONTROLS,NONE DETECTED,,EC42AE2D-FDC8-44C8-ADD7-C37ED35BEADC,Yes,NO APPARENT INJURY,N/A,UNKNOWN,MD,11F73F2B-DEDA-4F5D-96F0-FA26ACA4C502,SUPERFICIAL,PASSENGER CAR,MAKING LEFT TURN,39.11648906,-77.16016084,"(39.11648906, -77.16016084)"
39.10926335,-77.07585633,MCP25340028,180009659,Montgomery County Police,Injury Crash,2/24/18 21:52,Maryland (State),GEORGIA AVE,Maryland (State),NORBECK RD,,N/A,,SAME DIR REAR END,CLEAR,WET,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,,A23859D6-9C64-4B20-B40C-7DF289191C6B,Yes,NO APPARENT INJURY,N/A,USING OTHER DEVICE CONTROLS INTEGRAL TO VEHICLE,MD,0B033A01-05B6-4C6C-8984-AFBD6A3DA9F3,FUNCTIONAL,(SPORT) UTILITY VEHICLE,MOVING CONSTANT SPEED,39.10926335,-77.07585633,"(39.10926335, -77.07585633)"
39.07681667,-77.00198,MCP21920029,180009165,Montgomery County Police,Property Damage Crash,2/22/18 7:01,Maryland (State),NEW HAMPSHIRE AVE,County,RANDOLPH RD,,N/A,,OTHER,CLOUDY,DRY,DAWN,N/A,NONE DETECTED,,3F0C2CA2-3F84-4B06-8A9E-96949134F887,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,91721992-2F92-41DD-BF11-F676CA063CA9,FUNCTIONAL,SCHOOL BUS,MOVING CONSTANT SPEED,39.07681667,-77.00198,"(39.07681667, -77.00198)"
39.28518667,-77.31436,MCP26410011,180009519,Montgomery County Police,Property Damage Crash,2/23/18 23:12,Maryland (State),FREDERICK RD,Unknown,FREDERICK CO/L,,N/A,,SINGLE VEHICLE,FOGGY,WET,DARK LIGHTS ON,N/A,N/A,,427E05D0-A1F0-45D7-91A0-964CAE74DC87,Unknown,NO APPARENT INJURY,"N/A, WET",UNKNOWN,,258DF716-E5E3-40C8-A0C2-CC277FE74A31,DISABLING,PASSENGER CAR,UNKNOWN,39.28518667,-77.31436,"(39.28518667, -77.31436)"
39.15255,-77.17307333,MCP2872002N,180010051,Montgomery County Police,Injury Crash,2/27/18 7:10,County,EMORY GROVE RD,Maryland (State),WOODFIELD RD,,N/A,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,D04A7672-FB63-4F45-8EB6-2D377C5E0694,No,POSSIBLE INJURY,N/A,NOT DISTRACTED,MD,AD496AD1-7B27-4B5E-9D20-38980E147ED0,SUPERFICIAL,PASSENGER CAR,STOPPED IN TRAFFIC LANE,39.15255,-77.17307333,"(39.15255, -77.17307333)"
38.99774959,-77.02516258,MCP2963001H,180009647,Montgomery County Police,Property Damage Crash,2/24/18 17:00,County,ELLSWORTH DR,County,FENTON ST,,N/A,,UNKNOWN,N/A,N/A,DAYLIGHT,NO CONTROLS,N/A,,B308DE09-023A-477B-98EE-C776FC9C7C96,Yes,NO APPARENT INJURY,N/A,UNKNOWN,,EEDA65A0-66BD-4F84-8378-3FBA4EF33F98,UNKNOWN,,N/A,38.99774959,-77.02516258,"(38.99774959, -77.02516258)"
39.14361883,-77.22378016,MCP137800KS,180010435,Montgomery County Police,Property Damage Crash,2/28/18 16:49,Maryland (State),CLOPPER RD,Municipality,FIRSTFIELD RD,,GAITHERSBURG,,STRAIGHT MOVEMENT ANGLE,CLOUDY,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,C0ECAA93-8318-41F0-BDC0-E17CB3FD2C48,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,C2811543-03A4-421A-848E-63DB5E6D0CD2,DISABLING,PASSENGER CAR,MOVING CONSTANT SPEED,39.14361883,-77.22378016,"(39.14361883, -77.22378016)"
